scale,dataset,sample_index,sample_id,label,d_pos,current_random4_mean,current_random4_min,pool_min,pool_mean,pool_std,pool_P10,pool_P25,top4_mean,top4_min,top4_std,opportunity_gap_mean,opportunity_gap_min,violation_fraction_pool,random4_violation_fraction,missed_confusing_negative,top4_vs_random4_ratio,top4_pool_indices,top4_pool_ids,top4_pool_labels,gt_area_ratio,gt_components,AddTP,AddFP,RemoveTP,RemoveFP,aud_iou,aud_gt_response,aud_nearfp_response,aud_gap,aud_auroc,aud_coverage,aud_precision,aud_area,aud_entropy,ogl_iou,ogl_gt_response,ogl_nearfp_response,ogl_gap,ogl_auroc,ogl_coverage,ogl_precision,ogl_area,ogl_entropy,delta_iou,group,auto_taxonomy,spatial_error,audio_condition,over_diagnosis,size_bin,size_quartile,spatial_error_manual,manual_notes
144k,vggss,672,63rqIYPHvlc_000030,people finger snapping,0.0001083791648852,0.000151891290443,6.758079689461738e-05,4.913436350761913e-05,0.00012988805247,7.054892193991691e-05,6.691748421872035e-05,7.865903899073601e-05,5.819713260279968e-05,4.913436350761913e-05,8.023584996408317e-06,9.36941578402184e-05,1.844643338699825e-05,0.53125,0.5,False,0.3831498920917511,"[1588, 530, 2325, 4857]","[""G3Ze1ntr30g_000440"", ""4RWpCBNrYSM_000174"", ""OIx8kHKwMl8_000035"", ""uAcYglB_pRw_000390""]","[""baby laughter"", ""car engine starting"", ""sea lion barking"", ""bird wings flapping""]",0.0774872448979591,1,0,6,0,3575,0.135858550562583,0.9038896560668944,0.872104823589325,0.0317848324775695,0.56475830078125,1.0,0.135858550562583,0.5703523596938775,0.9929275683019092,0.1552157770769292,0.8980304002761841,0.8568382859230042,0.0411921143531799,0.5567703247070312,1.0,0.1552157770769292,0.4992227359693877,0.9907576939706262,0.0193572265143462,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,
144k,vggss,673,63xbVEyvD24_000030,child singing,6.5755179093685e-05,8.02009308245033e-05,6.690849113510922e-05,3.717896470334381e-05,7.980613736435771e-05,2.9847955374862067e-05,4.5061595301376656e-05,5.866493302164599e-05,4.244600495439954e-05,3.717896470334381e-05,3.0754365525353933e-06,3.775492587010376e-05,2.9729526431765407e-05,0.375,0.0,True,0.5292457938194275,"[1934, 3029, 3999, 744]","[""JrGD2jdHUek_000030"", ""XAgppw__ZD4_000064"", ""hv-gJtaC_uo_000302"", ""6psjy93yoTA_000030""]","[""playing cornet"", ""playing congas"", ""electric shaver, electric razor shaving"", ""cat caterwauling""]",0.1219706632653061,1,454,2496,78,1736,0.3166483984898307,0.7748988270759583,0.7242681980133057,0.0506306290626525,0.5967864990234375,0.8496732115745544,0.3354405883111857,0.3089524872448979,0.9884093905188668,0.3245256663950646,0.7713572978973389,0.7051082849502563,0.0662490129470825,0.6356964111328125,0.9111111164093018,0.3351364346676283,0.3315927933673469,0.9886825412712008,0.0078772679052338,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q2,,
144k,vggss,674,64E7E2yd7cQ_000030,male singing,3.396714964765124e-05,3.0690971470903605e-05,1.0085292160511017e-05,9.67056712397607e-06,3.5469376598484814e-05,1.731048359943088e-05,1.5455652828677557e-05,2.0747176677105017e-05,1.1861103303090204e-05,9.67056712397607e-06,2.1797727640660014e-06,1.8829869077308103e-05,4.147250365349464e-07,0.4375,0.5,False,0.3864687979221344,"[5071, 655, 1963, 3775]","[""yIx3ml9_nsQ_000060"", ""5q2l2Meutsc_000214"", ""K7dXkfKAano_000576"", ""fGvhcD5G82M_000007""]","[""people sneezing"", ""missile launch"", ""people eating noodle"", ""dog whimpering""]",0.0869140625,1,0,575,329,5076,0.2160303413400758,0.8704719543457031,0.8695985674858093,0.0008733868598937,0.57647705078125,0.9795918464660645,0.2170070100579091,0.3923389668367347,0.9877763856786193,0.2581511064554144,0.8355425596237183,0.836811900138855,-0.0012693405151367,0.544036865234375,0.9041504263877868,0.26541464728056,0.296077806122449,0.9830599533172696,0.0421207651153386,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,
144k,vggss,675,682ODyTqKyw_000130,skateboarding,3.965062933275476e-05,8.153794624377042e-05,7.552303486590972e-06,3.772266381929512e-06,8.511105261277407e-05,9.52604168560356e-05,1.3593372386822011e-05,2.049157410510816e-05,7.431050107697956e-06,3.772266381929512e-06,3.782984322242555e-06,7.410689431708306e-05,3.78003710466146e-06,0.53125,0.5,False,0.09113609790802,"[4474, 2195, 2140, 1732]","[""o_kiCratdFg_000010"", ""MoYPhggPrPg_000074"", ""ME7oIRHOPlE_000040"", ""HZRJxOXw2os_000207""]","[""car engine starting"", ""snake hissing"", ""bathroom ventilation fan running"", ""people marching""]",0.0012755102040816,1,0,0,0,14925,0.001739177695046,0.966185450553894,0.9333137273788452,0.0328717231750488,0.70391845703125,1.0,0.001739177695046,0.7333984375,0.9960076514304862,0.0029258480387674,0.9900469183921814,0.9504434466362,0.0396034717559814,0.94708251953125,1.0,0.0029258480387674,0.4359454719387755,0.9930862600777008,0.0011866703437214,B_close,OVER,,,PERSISTENT_OVER,tiny,Q1,,
144k,vggss,676,68jDXIGUBMo_000082,wood thrush calling,9.161600246443412e-06,2.926199886132963e-05,1.855169284681324e-05,9.81099856289802e-06,3.655437831184827e-05,1.6253945432254113e-05,1.8741511667030863e-05,2.45578121393919e-05,1.4199098586686889e-05,9.81099856289802e-06,4.005494247394381e-06,1.5062900274642743e-05,8.740694283915218e-06,0.0,0.0,False,0.4852402210235595,"[4242, 1750, 4450, 5131]","[""lNEMzNU9Unc_000080"", ""Hjx-S-6U9k0_000000"", ""oBY7XYM4gi0_000155"", ""zey5f-NjbtE_000002""]","[""wood thrush calling"", ""elephant trumpeting"", ""wood thrush calling"", ""people giggling""]",0.2660833864795918,2,42,644,47,449,0.5831797545736503,0.7951540946960449,0.6703583002090454,0.1247957944869995,0.813720703125,0.9717624187469482,0.5932327389117512,0.4358657525510204,0.987699462902236,0.5778896711523037,0.8273348808288574,0.6864254474639893,0.1409094333648681,0.81451416015625,0.9713879227638244,0.5878966455122393,0.4396524234693877,0.983911919325114,-0.0052900834213466,B_close,OVER,,,CALIBRATION_RECOVERABLE,large,Q3,,
144k,vggss,677,695GiTHasWE_000066,bathroom ventilation fan running,4.59212351415772e-05,5.024357233196497e-05,1.6566602425882593e-05,1.3935701645095833e-05,4.513793464866467e-05,2.3403064915328287e-05,1.8530297893448733e-05,2.5570410798536614e-05,1.657253051234875e-05,1.3935701645095833e-05,1.6711070429664687e-06,3.3671043638605624e-05,2.63090078078676e-06,0.53125,0.5,False,0.3298437893390655,"[3711, 2633, 2239, 1822]","[""eaCEhB62Tzo_000277"", ""SDtPpEVplNY_000080"", ""NIUD5tnT_NQ_000308"", ""IUgHJv3LBns_000089""]","[""car engine idling"", ""cow lowing"", ""people eating noodle"", ""people eating crisps""]",0.8563058035714286,1,51,14,4742,2711,0.6798753999703333,0.7280617356300354,0.6971011161804199,0.0309606194496154,0.6118011474609375,0.7467299699783325,0.8836376655925529,0.7236328125,0.9949313493531442,0.6156560435114847,0.6316295266151428,0.5882822275161743,0.0433472990989685,0.6624908447265625,0.6375505924224854,0.9471664188651844,0.5763911033163265,0.9948640309096658,-0.0642193564588485,transition,GOOD,,,,very_large,Q4,,
144k,vggss,678,6BCoBGdvyiQ_000162,missile launch,2.030126597674098e-05,1.832881571317557e-05,5.462391982291592e-06,5.255901214695768e-06,1.8105743947671726e-05,1.1260521205258556e-05,6.6218303800269496e-06,9.594332368578762e-06,5.865998900844716e-06,5.255901214695768e-06,5.28783687059331e-07,1.2462816812330855e-05,2.0649076759582385e-07,0.6875,0.75,False,0.3200424313545227,"[1122, 2714, 4239, 2928]","[""As1qH-6EF4I_000030"", ""TNERQa_7oB8_000013"", ""lKkW2wWkSJE_000111"", ""Vx5SUjzoLy8_000228""]","[""people sneezing"", ""snake rattling"", ""airplane"", ""dinosaurs bellowing""]",0.0385841836734693,1,0,1,131,5501,0.0762444864524259,0.8964923024177551,0.8805292844772339,0.0159630179405212,0.5621490478515625,1.0,0.0762444864524259,0.5060586734693877,0.990499170000514,0.0907399959782827,0.8715474605560303,0.8611409664154053,0.010406494140625,0.5726776123046875,0.9323347210884094,0.0913415312990233,0.3938337053571428,0.9853779458468344,0.0144955095258567,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,
144k,vggss,679,6BXR7JlTiBQ_000009,coyote howling,1.250622790394118e-05,4.720416109194048e-05,2.037498779827729e-05,1.5968487787176855e-05,3.826682950602845e-05,1.664492992858868e-05,2.1749341613030992e-05,2.6513538614381105e-05,1.860172778833657e-05,1.5968487787176855e-05,2.470622348482721e-06,2.8602433303603902e-05,4.406500011100434e-06,0.0,0.0,False,0.3940696716308594,"[2517, 2074, 1741, 4550]","[""QpKhFTFh0B8_000029"", ""LN92tji7ADA_000002"", ""HfnGMq0S-vo_000019"", ""pf00DOALuZ0_000293""]","[""coyote howling"", ""opening or closing car electric windows"", ""popping popcorn"", ""people eating crisps""]",0.5052216198979592,1,0,0,2520,1845,0.6618329880705764,0.7057362794876099,0.6504805088043213,0.0552557706832885,0.623321533203125,0.7309664487838745,0.874964585891019,0.4220742984693877,0.9911015995791292,0.6121668642220778,0.647590160369873,0.5630387663841248,0.0845513939857482,0.65191650390625,0.6315581798553467,0.9522393386070304,0.3350805165816326,0.9874707211754428,-0.0496661238484986,B_close,GOOD,,,,very_large,Q4,,
144k,vggss,680,6BXR7JlTiBQ_000590,coyote howling,3.6975608963985e-05,3.0603394407080486e-05,2.3913449695101008e-05,6.822586783528095e-06,4.54237888334319e-05,2.4912069420679472e-05,2.2568468921235763e-05,2.8301428756094538e-05,1.485746179241687e-05,6.822586783528095e-06,5.8456280385144055e-06,1.5745932614663616e-05,1.7090862456825562e-05,0.46875,0.75,False,0.4854841232299804,"[3199, 3417, 1708, 5133]","[""ZMcJY8yLjUs_000011"", ""aa09xLmz7sY_000023"", ""HN4KMLVaT74_000061"", ""zfWvVJbYaiU_000120""]","[""magpie calling"", ""cat growling"", ""magpie calling"", ""electric shaver, electric razor shaving""]",0.506477200255102,1,0,0,2182,1990,0.6281541439380609,0.7120176553726196,0.653760552406311,0.0582571029663085,0.6195831298828125,0.7023570537567139,0.8560260898757853,0.4155572385204081,0.991686406528562,0.5928855250709555,0.6568441390991211,0.5600394010543823,0.0968047380447387,0.671051025390625,0.6164954900741577,0.939324899574315,0.3324099170918367,0.9880191373956128,-0.0352686188671054,B_close,GOOD,,,,very_large,Q4,,
144k,vggss,681,6BaY9WneGaQ_000140,people crowd,6.576484884135425e-05,5.574501847149804e-05,3.633681262726896e-05,3.615851164795458e-05,6.73650938551873e-05,1.847551357059274e-05,4.322570384829305e-05,5.500196130014956e-05,3.961672700825147e-05,3.615851164795458e-05,3.370408876435249e-06,1.612829146324657e-05,1.7830097931437194e-07,0.53125,1.0,False,0.710677444934845,"[896, 3968, 5062, 2199]","[""8ax7BlXzssY_000000"", ""hTxXqAik2UU_000003"", ""y8Gfi9gGPRc_000248"", ""Mr--N4d6lIM_000323""]","[""popping popcorn"", ""coyote howling"", ""people giggling"", ""male speech, man speaking""]",0.2173150510204081,1,589,1007,108,4847,0.3103538150778653,0.7996180057525635,0.8106869459152222,-0.0110689401626586,0.4929046630859375,0.8736243844032288,0.3249420111884295,0.5842633928571429,0.9954135926007328,0.3726446711849259,0.8481854200363159,0.821518063545227,0.0266673564910888,0.603240966796875,0.9177365899086,0.3855222098085294,0.5173190369897959,0.9932598429751518,0.0622908561070605,transition,OVER,,,PERSISTENT_OVER,large,Q2,,
144k,vggss,682,6Bh50bxvod4_000070,toilet flushing,2.976079304062296e-05,4.043142689624801e-05,2.2096231987234205e-05,1.2446825166989584e-05,4.751893357024528e-05,3.809842019109056e-05,1.631351733522024e-05,2.3969774701981805e-05,1.4153903975966386e-05,1.2446825166989584e-05,1.3816961654811166e-06,2.6277522920281623e-05,9.64940682024462e-06,0.375,0.5,False,0.3500718474388122,"[3030, 4087, 3255, 3049]","[""XB6j1Xabe3E_000470"", ""jOMEUwArKss_000004"", ""_-_U21mzk40_000030"", ""XQXsAZJqDig_000030""]","[""bird wings flapping"", ""eagle screaming"", ""female speech, woman speaking"", ""pigeon, dove cooing""]",0.3467793367346938,1,689,352,998,4120,0.4002033036848793,0.770331859588623,0.7421605587005615,0.0281713008880615,0.57000732421875,0.9050574898719788,0.4177409942171998,0.7513153698979592,0.9971075678309332,0.4338991624978922,0.7809958457946777,0.699102520942688,0.0818933248519897,0.6441421508789062,0.8872988224029541,0.459207043217037,0.6700613839285714,0.9954869027381332,0.0336958588130129,B_close,OVER,,,PERSISTENT_OVER,very_large,Q3,,
144k,vggss,683,6BitLl5Bnxw_000030,skidding,3.127188756479882e-05,4.093284951522946e-05,1.9569539290387183e-05,1.0816209396580234e-05,4.4306201743893325e-05,1.809125205909368e-05,1.633222564123571e-05,3.06772708427161e-05,1.3253609722596592e-05,1.0816209396580234e-05,1.952689217432635e-06,2.767923979263287e-05,8.75332989380695e-06,0.25,0.25,False,0.3237890899181366,"[1133, 3798, 873, 1262]","[""AzkP4-XZjK0_000080"", ""fakJJOOLBhw_000140"", ""8Hye31i3cUI_000092"", ""CIJhL5kL8Sg_000788""]","[""using sewing machines"", ""elk bugling"", ""alligators, crocodiles hissing"", ""driving snowmobile""]",0.0348373724489795,1,0,85,0,3484,0.103954802259887,0.9302728176116944,0.8633552193641663,0.066917598247528,0.67083740234375,1.0,0.103954802259887,0.3351203762755102,0.9885273740212458,0.1302921884317233,0.9537749290466307,0.8787961006164551,0.0749788284301757,0.7631378173828125,1.0,0.1302921884317233,0.2673788265306122,0.982860200815482,0.0263373861718363,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,
144k,vggss,684,6BlGk51vrbY_000275,coyote howling,1.5933932445477694e-05,1.7445992853026837e-05,9.556376426189672e-06,5.960424005024834e-06,1.912640436785296e-05,1.0568709512881467e-05,9.13733856577892e-06,1.1652531611616723e-05,7.538793397543486e-06,5.960424005024834e-06,1.1300219284748891e-06,9.907199455483353e-06,3.5959524211648386e-06,0.5,0.75,False,0.4321217834949493,"[3879, 2934, 2341, 1365]","[""gNx6DV8EcF8_000107"", ""W6hBBs-MuM8_000145"", ""OWuMapsvJ3w_000050"", ""DIAS8gDM8Hg_000003""]","[""airplane flyby"", ""missile launch"", ""chainsawing trees"", ""dog baying""]",0.1030373086734693,1,0,0,0,3848,0.3481715940467371,0.8783353567123413,0.782882809638977,0.0954525470733642,0.759246826171875,1.0,0.3481715940467371,0.2959382971938775,0.9904024217663,0.4699572766112171,0.8463515043258667,0.7411901950836182,0.1051613092422485,0.7521820068359375,1.0,0.4699572766112171,0.2192482461734693,0.9826695239677236,0.12178568256448,A_ogl_help,OVER,,,CALIBRATION_RECOVERABLE,large,Q1,,
144k,vggss,685,6Cnvft_h2M0_000055,slot machine,6.218578346306458e-05,5.296538802213036e-05,3.996793020633049e-05,1.4699073290103117e-05,5.0451402785256505e-05,2.046426925517153e-05,1.7317641322733834e-05,3.982844282290898e-05,1.5650637578801252e-05,1.4699073290103117e-05,7.252974114635435e-07,3.73147486243397e-05,2.5268856916227375e-05,0.71875,0.75,False,0.295488029718399,"[2572, 322, 1378, 1514]","[""RTLGAJZ8WzM_000219"", ""2ACsPTob5cY_000349"", ""DQIwRVrlYqI_000159"", ""ExrHL878QsA_000039""]","[""airplane"", ""snake rattling"", ""baltimore oriole calling"", ""alarm clock ringing""]",0.6136001275510204,1,455,0,2943,1410,0.6411560943927257,0.702017068862915,0.5766980648040771,0.1253190040588379,0.761077880859375,0.7695205807685852,0.7935423365487674,0.5950255102040817,0.9949158414394632,0.5965899499184064,0.6752792596817017,0.4666759073734283,0.2086033523082733,0.837005615234375,0.6887099146842957,0.8168580013868557,0.5173389668367347,0.993280197111858,-0.0445661444743192,B_close,GOOD,,,,very_large,Q4,,
144k,vggss,686,6DXkv8hTM0k_000003,francolin calling,1.2373207027849276e-05,4.293350502848625e-05,9.247582056559622e-06,7.634072062501218e-06,5.239129677647725e-05,3.938109875889495e-05,1.0783836842165329e-05,2.1747020582552068e-05,9.036448318511248e-06,7.634072062501218e-06,1.0806495538417948e-06,3.3897056709975004e-05,1.613509994058404e-06,0.15625,0.5,False,0.2104754447937011,"[1597, 2593, 2742, 659]","[""G93_g41lh7U_000032"", ""Rj0cmUyZfR4_000030"", ""ThVGE9TjEjM_000136"", ""5uOe6-ISwyw_000240""]","[""dog growling"", ""mouse squeaking"", ""magpie calling"", ""people crowd""]",0.1788903061224489,1,0,1277,169,1883,0.4201039374502551,0.8529819250106812,0.6918642520904541,0.161117672920227,0.8618927001953125,0.9996657967567444,0.4201629518636449,0.4256218112244898,0.990082218594048,0.4242278224834964,0.8214941024780273,0.661721408367157,0.1597726941108703,0.8572235107421875,0.9808377623558044,0.4277731888635149,0.4101761798469387,0.9892308693782248,0.0041238850332412,B_close,OVER,,,CALIBRATION_RECOVERABLE,large,Q2,,
144k,vggss,687,6DwlcJyDyxc_000290,playing drum kit,0.0002115786628564,0.0001779239828465,0.0001639082911424,0.000131161592435,0.0002497082750778,8.74279867275618e-05,0.0001609138998901,0.0001786911743693,0.0001472216390538,0.000131161592435,1.1178201020811684e-05,3.0702343792654574e-05,3.274669870734215e-05,0.4375,1.0,False,0.8274412155151367,"[3481, 811, 2862, 13]","[""bXZduPL_O60_001056"", ""7VMWi8xm0NM_000020"", ""V7M8J64sUZs_000077"", ""-7tYmeOmsRg_000058""]","[""blowtorch igniting"", ""gibbon howling"", ""people eating crisps"", ""people eating crisps""]",0.6602359693877551,1,0,0,4198,4246,0.6386095029746819,0.6985553503036499,0.6698164939880371,0.0287388563156127,0.58892822265625,0.7225610017776489,0.8460695602997313,0.5638552295918368,0.9944382681886084,0.5938863314980293,0.6337636113166809,0.5343809127807617,0.0993826985359191,0.6833038330078125,0.5958403944969177,0.9945082627972592,0.3955676020408163,0.9909112751839546,-0.0447231714766526,B_close,GOOD,,,,very_large,Q4,,
144k,vggss,688,6E2jKYWemGI_000320,machine gun shooting,2.4032780856941827e-05,4.690327841672115e-05,4.3272157199680805e-05,1.1996722605545074e-05,4.143628757447004e-05,1.678997796261683e-05,2.210708407801576e-05,2.882527041947469e-05,1.6727830370655283e-05,1.1996722605545074e-05,3.805645974352956e-06,3.0175448046065867e-05,3.127543459413573e-05,0.1875,0.0,True,0.3566452264785766,"[4136, 1837, 1326, 1005]","[""k3uGdspoVtg_000119"", ""IdqTtYcY8L4_000140"", ""CxSALNdzjKs_000125"", ""9s8jDGsBij4_000010""]","[""popping popcorn"", ""splashing water"", ""blowtorch igniting"", ""people sniggering""]",0.3622448979591837,1,1156,2801,23,4655,0.4609632067005683,0.7205339670181274,0.6601625680923462,0.0603713989257812,0.61834716796875,0.7630391716957092,0.5379751745539177,0.5137914540816326,0.9936033961310712,0.5313640066588744,0.7598206996917725,0.7099363803863525,0.0498843193054199,0.644622802734375,0.8253741264343262,0.5986671455365338,0.4994220344387755,0.9933204648195408,0.070400799958306,transition,OVER,,,CALIBRATION_RECOVERABLE,very_large,Q3,,
144k,vggss,689,6EIgJvYx4AE_000551,playing oboe,7.995661871973425e-05,0.0004388842498883,0.0001543886901345,2.7157460863236335e-05,0.0004333860124461,0.0002520412672311,0.000102754587715,0.0001922387891681,6.522238254547119e-05,2.7157460863236335e-05,2.8010377718601376e-05,0.0003736618673428,0.0001272312365472,0.0625,0.0,True,0.1486095339059829,"[3917, 3562, 4476, 4425]","[""glLssX4biLE_000094"", ""cUzDGcBVrlE_000030"", ""oamW0GRj-04_000029"", ""npcdmOfFZis_000050""]","[""playing washboard"", ""playing hammond organ"", ""playing mandolin"", ""playing harmonica""]",0.1621691645408163,1,29,36,316,2312,0.6334811894200756,0.8131526708602905,0.653328537940979,0.1598241329193115,0.832550048828125,0.9477694630622864,0.6563962890458762,0.2341557716836734,0.986448520569692,0.7501515457668215,0.7888936996459961,0.596359372138977,0.192534327507019,0.8895721435546875,0.9124984741210938,0.8082952318745917,0.1830755739795918,0.9803949712190944,0.1166703563467459,A_ogl_help,GOOD,,,,large,Q2,,
144k,vggss,690,6EQR7Hz4xIM_000051,smoke detector beeping,1.4822713637840934e-05,1.2268756108824164e-05,6.834242867626017e-06,3.196350007783621e-06,2.1753576220362447e-05,1.4084141184866894e-05,7.28585519027547e-06,1.0839373317139687e-05,6.078912974771811e-06,3.196350007783621e-06,1.6691579958205691e-06,6.189843134052353e-06,3.6378928598423954e-06,0.4375,0.5,False,0.4954791665077209,"[4371, 1536, 2867, 2996]","[""n4jf0RXGw7I_000019"", ""FHhZzDbLmw0_000016"", ""VB-yZzj969U_000240"", ""Wjgj2_InitY_000514""]","[""canary calling"", ""snake hissing"", ""people burping"", ""people slurping""]",0.0980548469387755,1,0,0,0,4774,0.2857474735741666,0.9017605781555176,0.7661638259887695,0.135596752166748,0.9149627685546876,1.0,0.2857474735741666,0.3431521045918367,0.9932425727985528,0.3953712632594021,0.8879762887954712,0.7260582447052002,0.161918044090271,0.902923583984375,1.0,0.3953712632594021,0.2480070153061224,0.9871460242327488,0.1096237896852355,A_ogl_help,OVER,,,CALIBRATION_RECOVERABLE,medium,Q1,,
144k,vggss,691,6EwAjQDFHcs_000140,people eating crisps,3.2643150916555896e-05,4.79340560559649e-05,2.5279930923716165e-05,5.976562533760443e-06,5.097225948702544e-05,3.563525388017297e-05,1.3608596418634988e-05,2.222133298346307e-05,8.678423000674229e-06,5.976562533760443e-06,3.1044960451254155e-06,3.925563214579597e-05,1.930336838995572e-05,0.40625,0.5,False,0.1810492128133773,"[1913, 1731, 3795, 4829]","[""JXZuAd9Lgew_000020"", ""HZDIyvYqEC8_000066"", ""f_8Jnw9bU64_000008"", ""toTu8BntJPg_000017""]","[""dog bow-wow"", ""magpie calling"", ""magpie calling"", ""elk bugling""]",0.0691764987244897,1,3,139,247,5267,0.0738949454905847,0.6202488541603088,0.8206257224082947,-0.2003768682479858,0.224761962890625,0.5370210409164429,0.0789228554492336,0.470703125,0.9913846190038056,0.0806090461262875,0.5654023885726929,0.7299181818962097,-0.1645157933235168,0.23675537109375,0.4667242765426636,0.0887865833607366,0.3636399872448979,0.9895679021613468,0.0067141006357027,B_close,OVER,,,PERSISTENT_OVER,medium,Q1,,
